ID,Case Number,Date,Primary Type,Arrest,Domestic,District,Latitude,Longitude
2959396,HJ650748,2003-09-24 10:00:00,THEFT,False,False,19,41.961431383,-87.680904253
9543424,HX196760,2014-03-24 11:10:00,THEFT,False,False,19,41.943868343,-87.688173862
6444639,HP523679,2008-08-20 04:40:23,CRIMINAL DAMAGE,False,False,19,41.938730989,-87.655282562
5819252,HN627867,2007-10-04 09:18:00,PUBLIC PEACE VIOLATION,True,False,19,41.967728962,-87.654802316
11582065,JC135751,2019-01-31 19:06:00,THEFT,True,False,19,41.937227668,-87.644305471
7956457,HT188009,2011-03-04 11:05:00,ASSAULT,True,False,19,41.968729266,-87.681087192
6275829,HP363219,2008-05-28 12:00:00,DECEPTIVE PRACTICE,False,False,19,41.933270602,-87.63930945
4479001,HL778695,2005-12-08 16:44:13,ASSAULT,False,False,19,41.969065116,-87.656615702
1750289,G561719,2001-09-09 12:00:00,DECEPTIVE PRACTICE,False,False,19,41.937430944,-87.648467484
8656382,HV331540,2012-06-12 18:15:00,THEFT,False,False,19,41.964296453,-87.663766303
13099575,JG291325,2023-06-05 21:51:00,THEFT,False,False,19,41.967929496,-87.649288171
14004596,JJ459916,2025-10-17 14:30:00,THEFT,False,False,19,41.941759303,-87.652743702
10699467,HZ454960,2016-09-29 19:19:00,THEFT,False,False,19,41.939680604,-87.669864264
6781698,HR196640,2009-03-02 19:00:00,THEFT,False,False,19,41.951842424,-87.655676668
6851669,HR258059,2009-04-08 15:50:00,DECEPTIVE PRACTICE,True,False,19,41.953411521,-87.688448935
12417086,JE293158,2021-06-25 14:03:00,THEFT,False,False,19,41.959239131,-87.653535714
9933454,HY122815,2015-01-21 02:10:00,ROBBERY,False,False,19,41.963969226,-87.654772349
11043261,JA377943,2017-08-05 07:05:00,ROBBERY,False,False,19,41.943603269,-87.650408381
13348398,JH128159,2024-01-24 15:30:00,BATTERY,False,False,19,41.936335635,-87.650710119
7152120,HR561107,2009-09-28 16:05:17,NARCOTICS,True,False,19,41.96857151,-87.654815438
1669602,G460933,2001-08-04 14:00:00,THEFT,False,False,19,41.940917237,-87.669689719
10223312,HY409353,2015-08-31 10:00:00,BATTERY,False,True,19,41.957330151,-87.652313339
13910370,JJ345714,2025-07-22 18:10:00,BURGLARY,False,False,19,41.939814349,-87.660310215
11753017,JC343108,2019-07-10 15:50:00,THEFT,False,False,19,41.936674656,-87.680697233
14274007,JK348035,2026-07-26 04:26:00,BATTERY,False,False,19,41.948131367,-87.649510899
2757346,HJ399290,2003-05-31 18:31:33,BATTERY,False,False,19,41.962605252,-87.655683967
1637324,G418087,2001-07-03 02:00:00,THEFT,False,False,19,41.951299106,-87.676938064
11835969,JC442411,2019-09-20 17:30:00,THEFT,False,False,19,41.943920554,-87.64517808
10114758,HY303598,2015-06-15 18:30:00,CRIMINAL DAMAGE,False,False,19,41.947217426,-87.65597194
8078143,HT311301,2011-04-08 11:55:00,OTHER OFFENSE,False,True,19,41.969107389,-87.653552149
7869799,HT100159,2011-01-01 02:00:00,CRIMINAL DAMAGE,False,False,19,41.96750702,-87.669410137
12348031,JE208717,2021-04-24 12:40:00,BATTERY,False,True,19,41.950260863,-87.65320469
14297033,JK377201,2026-08-17 23:33:00,ASSAULT,True,False,19,41.947170088,-87.657718511
9348709,HW492830,2013-10-13 17:00:00,MOTOR VEHICLE THEFT,False,False,19,41.958482447,-87.673889991
8586569,HV260641,2012-04-26 22:00:00,THEFT,False,False,19,41.943108594,-87.649366085
13737183,JJ135106,2025-02-01 18:25:00,THEFT,False,False,19,41.92510186,-87.671992307
6733202,HR151040,2009-02-02 19:20:00,THEFT,False,False,19,41.925246375,-87.661433463
6990531,HR395857,2009-06-25 18:00:00,THEFT,False,False,19,41.932808209,-87.644551496
7279977,HR408669,2009-07-03 01:10:00,THEFT,False,False,19,41.952052445,-87.646226566
9204382,HW349998,2013-07-05 22:35:00,NARCOTICS,True,False,19,41.939897694,-87.654887948
10434590,HZ172298,2016-03-02 08:00:00,THEFT,False,False,19,41.946724511,-87.691501175
2928386,HJ607743,2003-09-02 00:00:00,MOTOR VEHICLE THEFT,False,False,19,41.934402816,-87.657052079
10383357,HZ120032,2016-01-09 15:00:00,THEFT,False,False,19,41.939105735,-87.647685065
1761146,G574282,2001-09-24 23:15:29,ASSAULT,True,False,19,41.961702286,-87.651954258
2423256,HH741934,2002-10-27 15:35:06,BATTERY,True,False,19,41.965320149,-87.663314347
5070801,HM674332,2006-10-21 14:20:00,BURGLARY,False,False,19,41.958669491,-87.651416696
12956533,JG121143,2023-01-17 04:10:00,THEFT,False,False,19,41.953232321,-87.654507591
9398033,HW541221,2013-11-20 00:30:00,BURGLARY,False,False,19,41.945876513,-87.65428421
7444541,HS246042,2010-04-07 14:00:00,THEFT,False,False,19,41.965425822,-87.655139299
1925356,HH109388,2002-01-06 01:30:00,BATTERY,True,False,19,41.962086968,-87.666054342
4889876,HM500467,2006-07-26 14:37:57,CRIMINAL TRESPASS,True,False,19,41.932708981,-87.649528656
8331961,HT565915,2011-10-26 18:00:00,BURGLARY,False,False,19,41.950320001,-87.647002452
4651762,HM250351,2006-03-24 13:50:00,ASSAULT,False,False,19,41.939444419,-87.689596768
8534843,HV211447,2012-03-23 08:00:00,BURGLARY,False,False,19,41.955924586,-87.650376115
1998288,HH187345,2002-02-14 21:33:05,NARCOTICS,True,False,19,41.964522471,-87.656913808
12638505,JF169332,2022-03-10 12:58:00,THEFT,True,False,19,41.9305046,-87.648938479
8758673,HV433570,2012-08-14 10:00:00,THEFT,False,False,19,41.949688473,-87.65851536
10303553,HY491820,2015-11-06 00:00:00,BURGLARY,False,False,19,41.93349013,-87.657245478
9526376,HX180794,2014-02-21 21:00:00,DECEPTIVE PRACTICE,False,False,19,41.960372313,-87.69312537
6103701,HP198650,2007-11-06 00:01:00,THEFT,False,False,19,41.934755599,-87.638010698
6117928,HP210975,2008-03-05 23:30:00,THEFT,False,False,19,41.945897812,-87.651857914
7298552,HS102189,2010-01-02 13:15:00,THEFT,False,False,19,41.954607083,-87.647107189
3264027,HK289442,2004-04-07 15:45:00,BURGLARY,False,False,19,41.95784442,-87.676043675
11752130,JC341967,2019-07-09 20:45:00,BATTERY,False,True,19,41.943445171,-87.662223841
1563178,G322903,2001-06-04 13:42:00,PUBLIC PEACE VIOLATION,False,False,19,41.954639159,-87.651569952
6964113,HR367504,2009-06-09 22:00:00,BATTERY,False,True,19,41.965455324,-87.653168121
4135390,HL470724,2005-07-08 15:30:00,BATTERY,False,True,19,41.951886129,-87.649625167
4646924,HM245296,2006-03-21 21:28:00,BATTERY,True,False,19,41.965426344,-87.655227542
13692028,JH542595,2024-12-10 09:00:00,OTHER OFFENSE,False,True,19,41.935540811,-87.643074038
7341528,HS143560,2010-01-27 13:00:00,THEFT,False,False,19,41.943831361,-87.682109252
2581310,HJ172810,2003-02-08 12:00:00,BURGLARY,False,False,19,41.953138198,-87.664184558
1565005,G326435,2001-06-05 23:30:00,ROBBERY,False,False,19,41.933698499,-87.642917495
2076699,HH287670,2002-02-26 09:00:00,THEFT,False,False,19,41.955120653,-87.654561081
14156163,JK204591,2026-04-03 15:54:00,THEFT,False,False,19,41.93743245,-87.649180491
4677269,HM279517,2006-04-08 17:00:00,THEFT,True,False,19,41.93374417,-87.644581852
5909761,HN706427,2007-11-14 09:07:40,ASSAULT,False,False,19,41.962304024,-87.663743043
13260119,JG483589,2023-10-29 17:01:00,THEFT,True,False,19,41.963070794,-87.655984213
8079431,HT312250,2011-05-24 14:31:00,OTHER OFFENSE,True,False,19,41.965410043,-87.656650708
8460913,HV138118,2012-01-27 22:30:00,DECEPTIVE PRACTICE,False,False,19,41.948707142,-87.646666855
9434608,HW578315,2013-12-20 16:20:00,THEFT,False,False,19,41.943552694,-87.688162342
13190406,JG400062,2023-08-27 15:30:00,BATTERY,True,False,19,41.943108594,-87.649366085
2356727,HH659434,2002-09-19 06:20:00,BURGLARY,False,False,19,41.962598191,-87.683899993
10951980,JA271769,2017-05-20 02:00:00,BURGLARY,False,False,19,41.926328234,-87.654542999
12453098,JE337857,2021-08-15 03:47:00,BATTERY,False,False,19,41.947846607,-87.657031312
13636686,JH475720,2024-10-20 12:00:00,THEFT,False,False,19,41.963070794,-87.655984213
9227426,HW374147,2013-07-22 14:20:00,THEFT,False,False,19,41.967582247,-87.688872308
14175399,JK227992,2026-04-20 01:00:00,MOTOR VEHICLE THEFT,False,False,19,41.949759912,-87.656665536
7551238,HS354569,2008-10-11 09:00:00,DECEPTIVE PRACTICE,False,False,19,41.936275601,-87.668539693
5565831,HN373876,2007-05-30 08:00:00,THEFT,False,False,19,41.964249329,-87.656199698
2924709,HJ604631,2003-08-15 09:00:00,THEFT,False,False,19,41.937883326,-87.64564361
12215081,JD423648,2020-05-22 19:55:00,DECEPTIVE PRACTICE,False,False,19,41.940612826,-87.656560099
9368750,HW507501,2013-10-25 22:00:00,ASSAULT,False,False,19,41.937680189,-87.64288925
12499008,JE393658,2021-10-01 06:33:00,BATTERY,False,True,19,41.93835414,-87.68652037
2447991,HH774137,2002-11-12 07:00:00,CRIMINAL DAMAGE,False,False,19,41.945460313,-87.685794246
12683048,JF222514,2022-04-27 22:20:00,BATTERY,False,False,19,41.941410686,-87.644444218
1853782,G695113,2001-11-19 00:02:00,ASSAULT,False,False,19,41.932799294,-87.639424813
2358716,HH658094,2002-09-19 10:30:00,THEFT,True,False,19,41.954044565,-87.686343366
12878113,JF456041,2022-10-30 02:50:00,THEFT,False,False,19,41.943083876,-87.649362673
11872905,JC486939,2019-10-25 19:00:00,CRIMINAL DAMAGE,False,False,19,41.945444549,-87.648550812
2470923,HH802445,2002-11-26 02:00:00,THEFT,False,False,19,41.945885657,-87.66519775
11732643,JC318424,2019-06-23 13:20:00,SEX OFFENSE,False,False,19,41.966837662,-87.684812974
13979573,JJ429615,2025-09-26 16:55:00,ASSAULT,True,False,19,41.953691105,-87.649966155
7272519,HR687698,2009-12-13 15:52:00,NARCOTICS,True,False,19,41.966370849,-87.648837861
3544988,HK627189,2004-09-16 10:45:00,BATTERY,False,False,19,41.969080365,-87.655479287
5372259,HN224158,2007-03-13 16:56:00,THEFT,True,False,19,41.946212132,-87.646579678
10032415,HY222254,2015-04-13 22:00:00,THEFT,False,False,19,41.963653562,-87.651054693
12255907,JD471878,2020-12-28 17:18:00,CRIMINAL TRESPASS,True,False,19,41.964798032,-87.65478194
3902210,HL278222,2005-04-06 03:00:00,BATTERY,False,True,19,41.946123993,-87.646525485
8017450,HT248810,2011-04-13 21:30:00,CRIMINAL TRESPASS,True,False,19,41.929707122,-87.678776445
2380946,HH687418,2002-10-01 09:20:00,OTHER OFFENSE,False,True,19,41.939651445,-87.671944903
2498271,HH837854,2002-12-13 20:00:00,THEFT,False,False,19,41.967756485,-87.656210361
3565847,HK654218,2004-09-28 07:30:00,BURGLARY,False,False,19,41.960332268,-87.685011304
3916732,HL291932,2005-04-11 12:00:00,THEFT,False,False,19,41.927010134,-87.638252828
9018989,HW166184,2013-02-22 12:30:00,CRIMINAL DAMAGE,False,False,19,41.928371121,-87.642776501
8521686,HV198586,2012-03-14 18:00:00,BURGLARY,False,False,19,41.944627028,-87.663950095
1675552,G467318,2001-08-06 20:00:00,BURGLARY,False,False,19,41.937075222,-87.667774264
9856576,HX493887,2014-11-02 14:00:00,CRIMINAL DAMAGE,False,False,19,41.963939451,-87.676069277
10171166,HY359106,2015-07-28 13:00:00,BATTERY,False,True,19,41.925174426,-87.666508943
5683816,HN492389,2007-07-27 13:00:00,THEFT,False,False,19,41.945436981,-87.68457778
9118580,HW263748,2013-05-07 09:30:00,CRIMINAL DAMAGE,False,False,19,41.942720126,-87.65419273
3007901,HJ711458,2003-07-16 06:00:00,DECEPTIVE PRACTICE,True,False,19,41.954892271,-87.650754774
1683462,G478511,2001-08-12 00:00:00,CRIMINAL DAMAGE,False,False,19,41.952476167,-87.676422342
5664334,HN473989,2007-07-18 03:00:00,MOTOR VEHICLE THEFT,False,False,19,41.938020384,-87.637420246
3412186,HK461461,2004-06-28 21:15:00,CRIMINAL TRESPASS,True,False,19,41.930972449,-87.678818634
5655510,HN466155,2007-07-13 22:30:00,ROBBERY,False,False,19,41.932833459,-87.643272285
11814746,JC414575,2019-06-01 00:00:00,DECEPTIVE PRACTICE,False,False,19,41.963655738,-87.65095907
1972416,HH167357,2002-02-02 17:00:00,THEFT,False,False,19,41.92510186,-87.671992307
2177072,HH432986,2002-06-10 21:15:00,BATTERY,True,True,19,41.943716065,-87.686958727
5489755,HN310467,2007-04-28 04:00:00,MOTOR VEHICLE THEFT,False,False,19,41.935160203,-87.666904766
12990110,JG161241,2023-02-21 20:04:00,ASSAULT,False,True,19,41.958954963,-87.654671132
8426203,HV104447,2011-06-01 12:00:00,THEFT,False,False,19,41.953640416,-87.647907964
2829840,HJ491560,2003-07-13 08:30:00,BURGLARY,False,False,19,41.927783736,-87.66219325
12323133,JE178560,2021-03-23 09:00:00,THEFT,False,False,19,41.950220842,-87.646941022
4852857,HM466657,2006-07-10 14:00:00,DECEPTIVE PRACTICE,True,False,19,41.968549875,-87.696547837
4573894,HM164622,2006-02-03 05:00:00,OTHER OFFENSE,False,False,19,41.93830056,-87.663770009
12933481,JF523350,2022-12-25 16:32:00,BATTERY,False,False,19,41.961422113,-87.646842877
2021851,HH227469,2002-02-28 12:45:00,DECEPTIVE PRACTICE,False,False,19,41.954881682,-87.669066936
6364992,HP452667,2008-07-14 00:00:00,THEFT,False,False,19,41.956130944,-87.669653225
2784524,HJ428946,2003-06-13 10:00:00,THEFT,False,False,19,41.93896787,-87.65264842
11140322,JA499729,2017-11-04 13:00:00,BURGLARY,False,False,19,41.95525094,-87.666019041
8229654,HT463621,2011-08-24 14:16:00,ASSAULT,True,False,19,41.932788778,-87.645430056
11615930,JC174335,2019-03-05 12:20:00,BATTERY,False,False,19,41.962324098,-87.684443267
2520518,HH867769,2002-11-06 23:00:00,MOTOR VEHICLE THEFT,False,False,19,41.937095103,-87.655226385
3090162,HJ817301,2003-12-14 13:15:00,THEFT,False,False,19,41.939935624,-87.652487431
2772471,HJ418611,2003-06-09 07:30:00,CRIMINAL DAMAGE,False,False,19,41.946724511,-87.691501175
2107380,HH335536,2002-04-27 22:56:00,SEX OFFENSE,True,False,19,41.962299514,-87.655492336
9708871,HX358677,2014-07-23 19:00:00,CRIMINAL DAMAGE,False,False,19,41.943562331,-87.673918786
3899946,HL277378,2005-04-05 22:30:00,THEFT,False,False,19,41.933748723,-87.65875324
8897536,HV571183,2012-11-21 02:00:00,MOTOR VEHICLE THEFT,False,False,19,41.954483509,-87.65494283
3771968,HL141980,2005-01-24 09:00:00,BURGLARY,False,False,19,41.964260118,-87.66932251
10504172,HZ244905,2016-04-29 14:38:00,BATTERY,True,False,19,41.947225886,-87.655545441
13853639,JJ276646,2025-05-31 22:00:00,ASSAULT,False,False,19,41.94955828,-87.647198103
9842460,HX492055,2014-10-31 19:00:00,DECEPTIVE PRACTICE,False,False,19,41.95006648,-87.661672822
9077924,HW222874,2013-04-06 22:00:00,THEFT,False,False,19,41.933380503,-87.637970507
2924560,HJ602807,2003-09-02 14:14:53,BATTERY,True,False,19,41.965394976,-87.657820148
12209122,JD417566,2020-11-01 10:30:00,BATTERY,False,True,19,41.938738035,-87.672016824
13770377,JJ167375,2025-03-02 20:48:00,OTHER OFFENSE,False,False,19,41.944476274,-87.652777295
13513975,JH328694,2024-06-05 00:40:00,BURGLARY,False,False,19,41.951138948,-87.681097452
5850280,HN659235,2007-10-06 15:00:00,MOTOR VEHICLE THEFT,False,False,19,41.943763563,-87.671215042
11775175,JC369825,2019-07-29 15:30:00,DECEPTIVE PRACTICE,False,False,19,41.935441602,-87.649885368
10406643,HZ143544,2016-02-06 12:00:00,THEFT,False,False,19,41.944357563,-87.647584688
13055679,JG229626,2023-04-05 00:00:00,DECEPTIVE PRACTICE,False,False,19,41.936895346,-87.657650554
6300443,HP388399,2008-06-11 10:49:22,CRIMINAL DAMAGE,False,False,19,41.954881682,-87.669066936
10223364,HY410064,2015-09-04 11:30:00,ASSAULT,False,False,19,41.954535555,-87.651221802
5733498,HN543285,2007-08-22 04:15:00,BATTERY,False,True,19,41.927548756,-87.669449789
2784450,HJ433727,2003-06-16 12:00:00,BURGLARY,False,False,19,41.966823394,-87.685688261
6873236,HR279445,2009-04-06 06:00:00,THEFT,False,False,19,41.925246375,-87.661433463
1803316,G623533,2001-10-17 02:00:00,BATTERY,False,True,19,41.956216436,-87.669251604
2372566,HH678051,2002-09-05 16:00:00,DECEPTIVE PRACTICE,False,False,19,41.954178476,-87.67705925
7596118,HS400388,2010-07-08 14:15:00,NARCOTICS,True,False,19,41.964600932,-87.648393513
2529472,HJ108974,2003-01-05 19:00:00,THEFT,False,False,19,41.954540017,-87.651048965
9585817,HX235962,2014-04-23 01:00:00,MOTOR VEHICLE THEFT,False,False,19,41.92607694,-87.639133868
6064426,HP163661,2008-02-05 20:00:00,CRIMINAL DAMAGE,False,False,19,41.948649038,-87.681420592
11834232,JC440041,2019-09-19 07:52:00,THEFT,False,False,19,41.94044868,-87.651081589
3812843,HL182296,2005-02-14 21:30:00,DECEPTIVE PRACTICE,False,False,19,41.936465609,-87.646276295
12412077,JE287506,2021-07-02 16:20:00,CRIMINAL DAMAGE,False,False,19,41.931268052,-87.656905117
9837702,HX487058,2014-10-29 16:33:00,CRIMINAL TRESPASS,True,False,19,41.959239131,-87.653535714
3400864,HK458067,2004-06-26 23:00:00,THEFT,False,False,19,41.96416436,-87.656682274
13559114,JH382403,2024-08-10 02:00:00,CRIMINAL DAMAGE,False,False,19,41.947104052,-87.661898744
9903255,HX553577,2014-12-24 07:50:00,THEFT,False,False,19,41.956448077,-87.692138912
3068045,HJ789373,2003-11-30 01:45:00,BATTERY,False,True,19,41.943340692,-87.643210456
3350337,HK394216,2004-05-15 11:00:00,THEFT,False,False,19,41.95635501,-87.65169137
11521596,JB535039,2018-11-14 09:00:00,DECEPTIVE PRACTICE,False,False,19,41.948520157,-87.647981198
10171490,HY359528,2015-07-24 22:00:00,THEFT,False,False,19,41.965906159,-87.666871233
4511066,HL818576,2005-12-31 04:15:00,BATTERY,True,False,19,41.932862434,-87.641702699
2038582,HH243025,2002-03-14 22:40:00,LIQUOR LAW VIOLATION,True,False,19,41.939611457,-87.675014362
10390247,HZ127359,2016-01-24 19:40:00,BATTERY,False,False,19,41.969065116,-87.656615702
6835684,HR241481,2009-03-29 13:57:00,THEFT,True,False,19,41.929028876,-87.674384528
13963815,JJ410855,2025-09-11 17:52:00,THEFT,True,False,19,41.963070794,-87.655984213
9311631,HW456122,2013-09-17 16:20:00,BATTERY,False,False,19,41.965426344,-87.655227542
9059887,HW204889,2013-03-24 11:20:00,BATTERY,True,True,19,41.926746073,-87.642698483
9407762,HW551121,2013-11-27 22:10:00,THEFT,False,False,19,41.946212132,-87.646579678
6358276,HP445542,2008-07-10 20:00:00,CRIMINAL DAMAGE,False,False,19,41.93360042,-87.678163314
2682300,HJ302598,2003-04-15 16:00:00,BURGLARY,False,False,19,41.939561629,-87.679260078
7583871,HS387544,2010-06-29 21:00:00,THEFT,False,False,19,41.955685072,-87.647944878
2589885,HJ183949,2003-02-14 18:15:00,THEFT,False,False,19,41.933796108,-87.644548217
1645246,G430478,2001-07-22 14:55:00,BATTERY,True,False,19,41.951296283,-87.65011305
13197805,JG409024,2023-09-03 05:45:00,WEAPONS VIOLATION,True,False,19,41.962282104,-87.662338732
5860156,HN668469,2007-10-21 12:00:00,DECEPTIVE PRACTICE,False,False,19,41.929019375,-87.652993063
6249775,HP321196,2008-05-06 16:15:00,NARCOTICS,True,False,19,41.936776964,-87.664616573
10890280,JA200929,2017-03-20 15:20:00,DECEPTIVE PRACTICE,False,False,19,41.954044565,-87.686343366
12173908,JD376902,2020-09-20 19:00:00,THEFT,False,False,19,41.937458467,-87.654024362
10967239,JA290292,2017-06-03 00:20:00,OTHER OFFENSE,True,True,19,41.959239131,-87.653535714
11927337,JC553672,2019-12-18 12:39:00,CRIMINAL DAMAGE,False,False,19,41.939935646,-87.652491107
4024504,HL378312,2005-05-25 22:00:00,BATTERY,True,False,19,41.945465776,-87.680942081
12514483,JE412629,2021-10-17 09:46:00,BATTERY,False,True,19,41.935344963,-87.682368331
4040318,HL392765,2005-05-30 15:00:00,THEFT,False,False,19,41.940406663,-87.68454791
4708415,HM313239,2006-04-25 16:30:00,THEFT,False,False,19,41.952820036,-87.648390992
10166941,HY355314,2015-07-25 14:30:00,THEFT,False,False,19,41.929515183,-87.668297524
10635808,HZ386861,2016-08-09 22:11:00,BURGLARY,False,False,19,41.943793307,-87.654225449
7697844,HS504592,2010-09-07 20:40:00,BURGLARY,False,False,19,41.967681091,-87.667246185
2532270,HH640028,2002-09-11 02:33:00,CRIMINAL DAMAGE,False,False,19,41.942733597,-87.647686631
1615970,G392858,2001-07-04 08:00:00,THEFT,False,False,19,41.941735766,-87.646028588
13028518,JG207426,2023-04-01 13:30:00,BATTERY,False,False,18,41.90444226,-87.63293969
9160212,HW305247,2013-06-05 10:30:00,WEAPONS VIOLATION,True,False,18,41.896585984,-87.634817978
2179826,HH432981,2002-06-10 16:00:00,THEFT,False,False,18,41.924175435,-87.654782621
11090212,JA434872,2017-09-14 21:13:00,THEFT,False,False,18,41.893281677,-87.627596446
13005601,JG179124,2023-03-08 14:06:00,THEFT,False,False,18,41.91007391,-87.653106106
9878653,HX529553,2014-12-03 18:30:00,THEFT,False,False,18,41.917363526,-87.635429163
12079862,JD265639,2020-06-11 11:09:00,THEFT,False,False,18,41.904826539,-87.632953857
6001491,HN756249,2007-12-12 22:05:00,CRIMINAL TRESPASS,True,False,18,41.899199932,-87.641856694
7032952,HR440206,2009-07-16 01:00:00,THEFT,False,False,18,41.90254141,-87.629944625
8596845,HV260290,2012-04-27 09:00:00,CRIMINAL DAMAGE,False,False,18,41.894709237,-87.640759183
9541706,HX194493,2014-03-22 10:00:00,THEFT,False,False,18,41.903789944,-87.638493721
7002665,HR408674,2009-07-03 02:30:00,CRIMINAL DAMAGE,False,False,18,41.893427527,-87.619228088
9994276,HY184630,2015-03-14 17:20:00,CRIMINAL DAMAGE,True,False,18,41.893179406,-87.634656764
8207444,HT441374,2011-08-10 14:15:00,THEFT,True,False,18,41.897895128,-87.624096605
7180187,HR588907,2009-10-15 11:55:00,BATTERY,False,False,18,41.902085462,-87.641168032
7246265,HR660278,2009-11-08 09:00:00,DECEPTIVE PRACTICE,False,False,18,41.913372229,-87.634781936
11531376,JB547885,2018-03-22 17:56:00,DECEPTIVE PRACTICE,False,False,18,41.894078738,-87.627797026
3454892,HK520506,2004-07-27 12:00:00,MOTOR VEHICLE THEFT,False,False,18,41.902392404,-87.62712879
11731601,JC316910,2019-06-22 10:58:00,ROBBERY,True,False,18,41.918116346,-87.652491607
13354592,JH135603,2024-01-31 19:20:00,DECEPTIVE PRACTICE,False,False,18,41.904320013,-87.634494906
9036312,HW182828,2013-02-27 12:30:00,THEFT,False,False,18,41.900698378,-87.637329754
6600269,HP665609,2008-11-04 15:30:00,THEFT,True,False,18,41.910153093,-87.653502037
13162249,JG366258,2023-05-21 09:00:00,THEFT,False,False,18,41.896663765,-87.62913127
3198909,HK209510,2004-01-28 11:00:00,OTHER OFFENSE,False,False,18,41.901760561,-87.646472156
5245622,HM751171,2006-12-01 14:15:57,BATTERY,False,False,18,41.900841709,-87.623535047
7602138,HS406809,2010-07-12 13:15:00,THEFT,True,False,18,41.891581539,-87.634538286
13403553,JH194237,2024-03-19 14:00:00,BURGLARY,False,False,18,41.908987744,-87.632210361
4458031,HL756015,2005-11-25 22:00:00,CRIMINAL DAMAGE,False,False,18,41.922569115,-87.652304639
1535151,G286406,2001-05-18 10:00:00,THEFT,False,False,18,41.899907933,-87.630553896
1418673,G137475,2001-03-10 02:02:36,BURGLARY,False,False,18,41.894696769,-87.632822129
9850243,HX498708,2014-11-07 16:30:00,BURGLARY,False,False,18,41.924089938,-87.664532271
11572488,JC123655,2019-01-20 16:10:00,THEFT,True,False,18,41.903996883,-87.643230238
2009659,HH200854,2002-02-21 18:30:00,NARCOTICS,True,False,18,41.909475316,-87.643387986
2987178,HJ686384,2003-10-11 11:00:00,THEFT,False,False,18,41.899410159,-87.624131266
6660446,HP733627,2008-12-14 14:45:00,CRIMINAL TRESPASS,True,False,18,41.910864065,-87.651686957
12987616,JG158358,2023-02-19 13:10:00,THEFT,False,False,18,41.894408446,-87.634143853
10779315,HZ545604,2016-12-09 06:15:00,THEFT,False,False,18,41.911151209,-87.63598179
10968586,JA292058,2017-06-04 11:50:00,THEFT,False,False,18,41.897982937,-87.624095634
5326736,HN186503,2007-02-20 09:40:00,BATTERY,False,False,18,41.896664035,-87.629175344
9674783,HX324851,2014-06-30 02:00:00,THEFT,False,False,18,41.892364069,-87.635962145
6900416,HR306715,2009-05-06 18:00:00,THEFT,False,False,18,41.922619167,-87.654732969
5261940,HN129865,2007-01-18 00:01:00,THEFT,True,False,18,41.925394137,-87.652509775
14094119,JK129019,2026-01-26 20:30:00,MOTOR VEHICLE THEFT,False,False,18,41.909911019,-87.630164975
3216078,HK229036,2004-03-09 11:00:00,OFFENSE INVOLVING CHILDREN,False,False,18,41.904192368,-87.647000785
2206407,HH467329,2002-06-25 04:54:00,BURGLARY,False,False,18,41.917187237,-87.635320858
7818657,HS627345,2010-11-15 07:00:00,THEFT,False,False,18,41.899923966,-87.629139529
8030163,HT261123,2011-04-21 09:00:00,DECEPTIVE PRACTICE,False,False,18,41.891259443,-87.632569542
6071778,HP121573,2008-01-13 05:50:00,NARCOTICS,True,False,18,41.898915415,-87.639273854
11269180,JB202798,2018-03-28 12:00:00,THEFT,False,False,18,41.890455604,-87.6241128
12659525,JF193900,2022-04-01 15:09:00,OFFENSE INVOLVING CHILDREN,False,True,18,41.921628991,-87.662287148
13891358,JJ322811,2025-07-06 03:00:00,ROBBERY,False,False,18,41.890384236,-87.624109917
7642423,HS446610,2010-08-04 20:00:00,THEFT,False,False,18,41.903215741,-87.626693601
4364565,HL648452,2005-10-02 11:20:00,CRIMINAL TRESPASS,True,False,18,41.907153315,-87.639680572
11511550,JB521344,2018-11-19 06:21:00,OTHER OFFENSE,False,False,18,41.895495322,-87.641874619
13955415,JJ400423,2025-09-03 11:05:00,CRIMINAL TRESPASS,False,False,18,41.894760587,-87.63654578
7937818,HT170422,2011-02-19 21:30:00,BATTERY,False,False,18,41.897555481,-87.639927697
2910211,HJ575860,2003-08-20 20:00:00,THEFT,False,False,18,41.914964155,-87.634827036
11818636,JC421494,2019-09-01 05:00:00,THEFT,False,False,18,41.890013524,-87.631664996
10825822,JA127266,2017-01-23 18:09:00,DECEPTIVE PRACTICE,False,False,18,41.892610989,-87.619428169
13042354,JG222735,2023-04-14 01:45:00,THEFT,False,False,18,41.921751279,-87.652757947
3145553,HK135636,2004-01-20 11:50:00,THEFT,False,False,18,41.894727342,-87.639212686
3689937,HK794385,2004-12-07 00:00:00,THEFT,False,False,18,41.924599925,-87.64495581
3480245,HK552533,2004-08-07 09:00:00,DECEPTIVE PRACTICE,False,False,18,41.889369287,-87.634022523
3441023,HK509230,2004-07-20 19:08:41,BATTERY,True,False,18,41.895002822,-87.621454706
3538135,HK612712,2004-09-09 14:40:00,BATTERY,False,True,18,41.910914175,-87.648578343
8342931,HT576904,2011-11-06 01:35:00,BATTERY,True,False,18,41.922750548,-87.644994062
4357352,HL100055,2005-01-01 00:36:31,BATTERY,False,False,18,41.893541578,-87.629701805
13305906,JG537911,2023-12-10 00:00:00,CRIMINAL DAMAGE,False,False,18,41.901147439,-87.645362045
1760340,G574398,2001-09-25 01:35:00,CRIMINAL TRESPASS,True,False,18,41.900919008,-87.642965844
